TODO: Also check REG_ANCHORINDEX vs. anchor	IMPLEMENTATION	0.9158161351985121	IMPLEMENTATION	0.0841838648014879	WITHOUT_CLASSIFICATION
get rid of embedded tabs not removed by trim()	WITHOUT_CLASSIFICATION	0.9946624831544928	WITHOUT_CLASSIFICATION	0.005337516845507211	IMPLEMENTATION
{{{ shiftTallCaretLeft() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ getRectParams() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ focusGained() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ tallCaretDelete() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ TextAreaBorder class	WITHOUT_CLASSIFICATION	0.99998714992406	WITHOUT_CLASSIFICATION	1.2850075940035163E-5	IMPLEMENTATION
{{{ CaretBlinker class	WITHOUT_CLASSIFICATION	0.99998714992406	WITHOUT_CLASSIFICATION	1.2850075940035163E-5	IMPLEMENTATION
{{{ MutableCaretEvent constructor	WITHOUT_CLASSIFICATION	0.9999008949653095	WITHOUT_CLASSIFICATION	9.910503469049228E-5	IMPLEMENTATION
{{{ MutableCaretEvent class	WITHOUT_CLASSIFICATION	0.99998714992406	WITHOUT_CLASSIFICATION	1.2850075940035163E-5	IMPLEMENTATION
{{{ getMark() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ getDot() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ adjustmentValueChanged() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ AdjustHandler class	WITHOUT_CLASSIFICATION	0.99998714992406	WITHOUT_CLASSIFICATION	1.2850075940035163E-5	IMPLEMENTATION
XXX: getMarkPosition() deprecated!	WITHOUT_CLASSIFICATION	0.9914854778524386	WITHOUT_CLASSIFICATION	0.008514522147561447	IMPLEMENTATION
with drag and drop on, a mouse down in a selection does notimmediately deselect	WITHOUT_CLASSIFICATION	0.999999907118696	WITHOUT_CLASSIFICATION	9.288130399765912E-8	IMPLEMENTATION
{{{ focusLost() method	WITHOUT_CLASSIFICATION	0.9998919334031148	WITHOUT_CLASSIFICATION	1.080665968852188E-4	IMPLEMENTATION
{{{ doSingleClick() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999702511741054	WITHOUT_CLASSIFICATION	2.97488258946595E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999702511741054	WITHOUT_CLASSIFICATION	2.97488258946595E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999702511741054	WITHOUT_CLASSIFICATION	2.97488258946595E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999702511741054	WITHOUT_CLASSIFICATION	2.97488258946595E-5	IMPLEMENTATION
{{{ Class initializer	WITHOUT_CLASSIFICATION	0.999986071277038	WITHOUT_CLASSIFICATION	1.392872296194441E-5	IMPLEMENTATION
{{{ mouseReleased() method	WITHOUT_CLASSIFICATION	0.999891916521489	WITHOUT_CLASSIFICATION	1.0808347851088427E-4	IMPLEMENTATION
{{{ mouseDragged() method	WITHOUT_CLASSIFICATION	0.9997995759415323	WITHOUT_CLASSIFICATION	2.0042405846769942E-4	IMPLEMENTATION
case 3:	WITHOUT_CLASSIFICATION	0.9999696463299934	WITHOUT_CLASSIFICATION	3.0353670006531242E-5	IMPLEMENTATION
so that Home <mouse click> Home is not the same as pressing Home twice in a row	WITHOUT_CLASSIFICATION	0.9999655467899025	WITHOUT_CLASSIFICATION	3.445321009759793E-5	IMPLEMENTATION
control-click in virtual space inserts whitespace and moves caret	WITHOUT_CLASSIFICATION	0.9999981578028184	WITHOUT_CLASSIFICATION	1.8421971816319333E-6	IMPLEMENTATION
so that shift-click-drag works	WITHOUT_CLASSIFICATION	0.9999898153450438	WITHOUT_CLASSIFICATION	1.0184654956161941E-5	IMPLEMENTATION
so that quick copy works	WITHOUT_CLASSIFICATION	0.9999926750351821	WITHOUT_CLASSIFICATION	7.324964817990338E-6	IMPLEMENTATION
{{{ doDoubleClick() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
Ignore empty lines	WITHOUT_CLASSIFICATION	0.9999750688253443	WITHOUT_CLASSIFICATION	2.4931174655761095E-5	IMPLEMENTATION
{{{ doTripleClick() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ doSingleDrag() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
just scroll to the dragged location	WITHOUT_CLASSIFICATION	0.9999918465648928	WITHOUT_CLASSIFICATION	8.153435107173527E-6	IMPLEMENTATION
{{{ doDoubleDrag() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ doTripleDrag() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
middle mouse button drag inserts selection at caret position	WITHOUT_CLASSIFICATION	0.9999991379425712	WITHOUT_CLASSIFICATION	8.620574287918312E-7	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999632620779648	WITHOUT_CLASSIFICATION	3.673792203519402E-5	IMPLEMENTATION
{{{ Instance variables	WITHOUT_CLASSIFICATION	0.9999692000888071	WITHOUT_CLASSIFICATION	3.079991119291574E-5	IMPLEMENTATION
{{{ setBuffer() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getScreenLineOfOffset() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ recalculateVisibleLines() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ xToSubregionOffset() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ ChunkCache constructor	WITHOUT_CLASSIFICATION	0.9999254845933778	WITHOUT_CLASSIFICATION	7.451540662211913E-5	IMPLEMENTATION
return -1;	WITHOUT_CLASSIFICATION	0.9999780815689883	WITHOUT_CLASSIFICATION	2.1918431011740193E-5	IMPLEMENTATION
{{{ getMaxHorizontalScrollWidth() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ invalidateChunksFromPhys() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
Find the screen line containing this offset	WITHOUT_CLASSIFICATION	0.9993347840303902	WITHOUT_CLASSIFICATION	6.652159696098152E-4	IMPLEMENTATION
{{{ scrollDown() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
line is invisible?	WITHOUT_CLASSIFICATION	0.9999794773672613	WITHOUT_CLASSIFICATION	2.0522632738703888E-5	IMPLEMENTATION
{{{ xToSubregionOffset() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ scrollUp() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ subregionOffsetToX() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ invalidateAll() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getLineInfo() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ invalidateChunksFrom() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ subregionOffsetToX() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ getLineSubregionCount() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ getBelowPosition() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getSubregionOfOffset() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ updateChunksUpTo() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getSubregionStartOffset() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ getAbovePosition() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getSubregionEndOffset() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ needFullRepaint() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getLineInfosForPhysicalLine() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ getLineInfosForPhysicalLine() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ Package-private members	WITHOUT_CLASSIFICATION	0.9999585513574295	WITHOUT_CLASSIFICATION	4.144864257040967E-5	IMPLEMENTATION
{{{ clone() method	WITHOUT_CLASSIFICATION	0.9998702537659626	WITHOUT_CLASSIFICATION	1.2974623403734782E-4	IMPLEMENTATION
Note that we rely on the fact that when a physical line is invalidated, all screen lines/subregions of that line are invalidated as well. See below comment for code that tries to uphold this assumption.	WITHOUT_CLASSIFICATION	0.9999986228868937	WITHOUT_CLASSIFICATION	1.3771131063532936E-6	IMPLEMENTATION
find a valid line closest to the last screen line	WITHOUT_CLASSIFICATION	0.9998725155207396	WITHOUT_CLASSIFICATION	1.2748447926029047E-4	IMPLEMENTATION
otherwise, determine the next visible line	WITHOUT_CLASSIFICATION	0.9999940319128281	WITHOUT_CLASSIFICATION	5.968087171978996E-6	IMPLEMENTATION
for the first line displayed, take its physical line to be the text area's first physical line	WITHOUT_CLASSIFICATION	0.9999886778102636	WITHOUT_CLASSIFICATION	1.1322189736444944E-5	IMPLEMENTATION
if the user changes the syntax token at the end of a line, need to do a full repaint.	WITHOUT_CLASSIFICATION	0.9998633035526353	WITHOUT_CLASSIFICATION	1.366964473647517E-4	IMPLEMENTATION
if -1, the empty space at the end of the text area when the buffer has less lines than are visible	WITHOUT_CLASSIFICATION	0.9999999505914904	WITHOUT_CLASSIFICATION	4.940850955480682E-8	IMPLEMENTATION
empty space	WITHOUT_CLASSIFICATION	0.99999801527156	WITHOUT_CLASSIFICATION	1.984728440067888E-6	IMPLEMENTATION
get another line of chunks	WITHOUT_CLASSIFICATION	0.9999729350466923	WITHOUT_CLASSIFICATION	2.7064953307724143E-5	IMPLEMENTATION
if the line has no text, out.size() == 0	WITHOUT_CLASSIFICATION	0.9999924920001387	WITHOUT_CLASSIFICATION	7.5079998612549884E-6	IMPLEMENTATION
unless this is the first time, increment the line number	WITHOUT_CLASSIFICATION	0.9999457274066206	WITHOUT_CLASSIFICATION	5.427259337939477E-5	IMPLEMENTATION
fix the bug where the horiz. scroll bar was not updated after creating a new file.	WITHOUT_CLASSIFICATION	0.9995475829916136	WITHOUT_CLASSIFICATION	4.5241700838638023E-4	IMPLEMENTATION
We only cache entire physical lines at once; don't want to split a physical line into screen lines and only have some valid.	WITHOUT_CLASSIFICATION	0.9998586139928883	WITHOUT_CLASSIFICATION	1.4138600711162232E-4	IMPLEMENTATION
chunk the line.	WITHOUT_CLASSIFICATION	0.9999616931324858	WITHOUT_CLASSIFICATION	3.830686751424663E-5	IMPLEMENTATION
otherwise, the number of subregions	WITHOUT_CLASSIFICATION	0.9999694150091848	WITHOUT_CLASSIFICATION	3.058499081514174E-5	IMPLEMENTATION
If this line has become longer or shorter (in which case the new physical line number is different from the cached one) we need to: - continue updating past the last line - advise the text area to repaint On the other hand, if the line wraps beyond lastScreenLine, we need to keep updating the chunk list to ensure proper alignment of invalidation flags (see start of method)	WITHOUT_CLASSIFICATION	0.9999998689799018	WITHOUT_CLASSIFICATION	1.3102009824616586E-7	IMPLEMENTATION
{{{ LineInfo class	WITHOUT_CLASSIFICATION	0.999984541014595	WITHOUT_CLASSIFICATION	1.5458985404987504E-5	IMPLEMENTATION
{{{ getStartLine() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ lineToChunkList() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getEnd() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ getStart() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getStart() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getEnd() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ Selection constructor	WITHOUT_CLASSIFICATION	0.9999121290676012	WITHOUT_CLASSIFICATION	8.787093239873843E-5	IMPLEMENTATION
{{{ overlaps() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getEndLine() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ Selection constructor	WITHOUT_CLASSIFICATION	0.9999121290676012	WITHOUT_CLASSIFICATION	8.787093239873843E-5	IMPLEMENTATION
{{{ Selection constructor	WITHOUT_CLASSIFICATION	0.9999121290676012	WITHOUT_CLASSIFICATION	8.787093239873843E-5	IMPLEMENTATION
{{{ Range class	WITHOUT_CLASSIFICATION	0.9999845621287689	WITHOUT_CLASSIFICATION	1.5437871231143796E-5	IMPLEMENTATION
{{{ Range constructor	WITHOUT_CLASSIFICATION	0.9999255863619234	WITHOUT_CLASSIFICATION	7.441363807661698E-5	IMPLEMENTATION
{{{ Package-private members	WITHOUT_CLASSIFICATION	0.9999585513574295	WITHOUT_CLASSIFICATION	4.144864257040967E-5	IMPLEMENTATION
{{{ Package-private members	WITHOUT_CLASSIFICATION	0.9999585513574295	WITHOUT_CLASSIFICATION	4.144864257040967E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999632620779648	WITHOUT_CLASSIFICATION	3.673792203519402E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999702511741054	WITHOUT_CLASSIFICATION	2.97488258946595E-5	IMPLEMENTATION
{{{ getText() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ getText() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ contentInserted() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ contentInserted() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ contentRemoved() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ contentRemoved() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ setText() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ setText() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ getColumnOnOtherLine() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ getStart() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getStart() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getEnd() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ getEnd() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ Range constructor	WITHOUT_CLASSIFICATION	0.9999255863619234	WITHOUT_CLASSIFICATION	7.441363807661698E-5	IMPLEMENTATION
{{{ Range constructor	WITHOUT_CLASSIFICATION	0.9999255863619234	WITHOUT_CLASSIFICATION	7.441363807661698E-5	IMPLEMENTATION
{{{ Move the caret down a line	WITHOUT_CLASSIFICATION	0.9999268663279165	WITHOUT_CLASSIFICATION	7.313367208356243E-5	IMPLEMENTATION
{{{ Rect class	WITHOUT_CLASSIFICATION	0.999984541014595	WITHOUT_CLASSIFICATION	1.5458985404987504E-5	IMPLEMENTATION
{{{ getStartColumn() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ Rect constructor	WITHOUT_CLASSIFICATION	0.9999103570930691	WITHOUT_CLASSIFICATION	8.964290693091469E-5	IMPLEMENTATION
{{{ Rect constructor	WITHOUT_CLASSIFICATION	0.9999103570930691	WITHOUT_CLASSIFICATION	8.964290693091469E-5	IMPLEMENTATION
{{{ Rect constructor	WITHOUT_CLASSIFICATION	0.9999103570930691	WITHOUT_CLASSIFICATION	8.964290693091469E-5	IMPLEMENTATION
{{{ Rect constructor	WITHOUT_CLASSIFICATION	0.9999103570930691	WITHOUT_CLASSIFICATION	8.964290693091469E-5	IMPLEMENTATION
{{{ Rect constructor	WITHOUT_CLASSIFICATION	0.9999103570930691	WITHOUT_CLASSIFICATION	8.964290693091469E-5	IMPLEMENTATION
{{{ getEndColumn() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ Split the text into lines	WITHOUT_CLASSIFICATION	0.9999893726508626	WITHOUT_CLASSIFICATION	1.0627349137231836E-5	IMPLEMENTATION
{{{ Insert the lines into the buffer	WITHOUT_CLASSIFICATION	0.9999846656405658	WITHOUT_CLASSIFICATION	1.5334359434244208E-5	IMPLEMENTATION
}}}	WITHOUT_CLASSIFICATION	0.9999702511741054	WITHOUT_CLASSIFICATION	2.97488258946595E-5	IMPLEMENTATION
}}}	WITHOUT_CLASSIFICATION	0.9999702511741054	WITHOUT_CLASSIFICATION	2.97488258946595E-5	IMPLEMENTATION
{{{ init() method	WITHOUT_CLASSIFICATION	0.999870033024039	WITHOUT_CLASSIFICATION	1.2996697596100501E-4	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999632620779648	WITHOUT_CLASSIFICATION	3.673792203519402E-5	IMPLEMENTATION
}}} }}}	WITHOUT_CLASSIFICATION	0.9999702511741054	WITHOUT_CLASSIFICATION	2.97488258946595E-5	IMPLEMENTATION
private members	WITHOUT_CLASSIFICATION	0.9999837059168527	WITHOUT_CLASSIFICATION	1.6294083147235147E-5	IMPLEMENTATION
{{{ Entry class	WITHOUT_CLASSIFICATION	0.999984868987834	WITHOUT_CLASSIFICATION	1.5131012165953064E-5	IMPLEMENTATION
{{{ Constants	WITHOUT_CLASSIFICATION	0.999948683372245	WITHOUT_CLASSIFICATION	5.131662775495994E-5	IMPLEMENTATION
{{{ getToolTipText() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ paintScreenLineRange() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ paintScreenLineRange() method	WITHOUT_CLASSIFICATION	0.9998562166295659	WITHOUT_CLASSIFICATION	1.4378337043400747E-4	IMPLEMENTATION
{{{ addExtension() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ removeExtension() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getExtensions() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
notify a running waitForRequests() method	WITHOUT_CLASSIFICATION	0.9999505410109446	WITHOUT_CLASSIFICATION	4.9458989055337095E-5	IMPLEMENTATION
wait for more requests	WITHOUT_CLASSIFICATION	0.9996475566978515	WITHOUT_CLASSIFICATION	3.5244330214851E-4	IMPLEMENTATION
status message changed, operation started, operation ends, ...	WITHOUT_CLASSIFICATION	0.9999802304246577	WITHOUT_CLASSIFICATION	1.9769575342312068E-5	IMPLEMENTATION
progress bar value change	WITHOUT_CLASSIFICATION	0.9998787671402982	WITHOUT_CLASSIFICATION	1.2123285970187177E-4	IMPLEMENTATION
Log some stuff	WITHOUT_CLASSIFICATION	0.9999143837780733	WITHOUT_CLASSIFICATION	8.561622192670565E-5	IMPLEMENTATION
{{{ setLogWriter() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
do nothing, who cares	WITHOUT_CLASSIFICATION	0.9999753340833359	WITHOUT_CLASSIFICATION	2.4665916664013414E-5	IMPLEMENTATION
{{{ flushStream() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ closeStream() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getLogListModel() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ Package-private members	WITHOUT_CLASSIFICATION	0.9999585513574295	WITHOUT_CLASSIFICATION	4.144864257040967E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999632620779648	WITHOUT_CLASSIFICATION	3.673792203519402E-5	IMPLEMENTATION
{{{ Private members	WITHOUT_CLASSIFICATION	0.9999632620779648	WITHOUT_CLASSIFICATION	3.673792203519402E-5	IMPLEMENTATION
{{{ Instance variables	WITHOUT_CLASSIFICATION	0.9999692000888071	WITHOUT_CLASSIFICATION	3.079991119291574E-5	IMPLEMENTATION
{{{ start() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ Class initializer	WITHOUT_CLASSIFICATION	0.999986071277038	WITHOUT_CLASSIFICATION	1.392872296194441E-5	IMPLEMENTATION
{{{ waitForRequests() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ getRequestCount() method	WITHOUT_CLASSIFICATION	0.9998918905065695	WITHOUT_CLASSIFICATION	1.0810949343056903E-4	IMPLEMENTATION
{{{ reset() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
{{{ CharIndexedSegment constructor	WITHOUT_CLASSIFICATION	0.9999008949653095	WITHOUT_CLASSIFICATION	9.910503469049228E-5	IMPLEMENTATION
remove it so editor can continue functioning	WITHOUT_CLASSIFICATION	0.9998973486841926	WITHOUT_CLASSIFICATION	1.0265131580752083E-4	IMPLEMENTATION
{{{ log() method	WITHOUT_CLASSIFICATION	0.9998699439002143	WITHOUT_CLASSIFICATION	1.3005609978568528E-4	IMPLEMENTATION
